"order_id";"order_date";"total_amount";"user_id";"user_name";"user_city";"membership";"restaurant_id";"restaurant_name";"cuisine"
271;"29-01-2023";798.3;565;"User_565";"Bangalore";"Regular";284;"Restaurant_284";"Indian"
272;"27-06-2023";1120.81;1489;"User_1489";"Bangalore";"Regular";331;"Restaurant_331";"Mexican"
273;"14-04-2023";527.2;2316;"User_2316";"Hyderabad";"Regular";135;"Restaurant_135";"Indian"
274;"11-06-2023";803.59;679;"User_679";"Chennai";"Regular";170;"Restaurant_170";"Mexican"
275;"18-03-2023";301.25;1754;"User_1754";"Chennai";"Gold";256;"Restaurant_256";"Italian"
276;"28-11-2023";269.2;2191;"User_2191";"Pune";"Gold";125;"Restaurant_125";"Chinese"
277;"25-09-2023";205.98;2403;"User_2403";"Pune";"Gold";282;"Restaurant_282";"Indian"
278;"21-12-2023";1388.57;2124;"User_2124";"Hyderabad";"Gold";343;"Restaurant_343";"Mexican"
279;"01-12-2023";916.46;1505;"User_1505";"Pune";"Gold";493;"Restaurant_493";"Mexican"
280;"05-05-2023";1032.33;443;"User_443";"Hyderabad";"Regular";263;"Restaurant_263";"Indian"
281;"13-05-2023";850.33;349;"User_349";"Bangalore";"Regular";271;"Restaurant_271";"Chinese"
282;"05-12-2023";742.69;2071;"User_2071";"Hyderabad";"Regular";224;"Restaurant_224";"Chinese"
283;"26-10-2023";1434.2;55;"User_55";"Bangalore";"Regular";175;"Restaurant_175";"Chinese"
284;"18-03-2023";951.22;1174;"User_1174";"Pune";"Regular";366;"Restaurant_366";"Indian"
285;"24-03-2023";571.04;764;"User_764";"Hyderabad";"Regular";365;"Restaurant_365";"Italian"
286;"08-08-2023";711.18;1446;"User_1446";"Pune";"Regular";81;"Restaurant_81";"Chinese"
287;"26-09-2023";1010.1;4;"User_4";"Bangalore";"Regular";449;"Restaurant_449";"Indian"
288;"22-07-2023";560.28;2098;"User_2098";"Bangalore";"Regular";442;"Restaurant_442";"Italian"
289;"04-01-2023";219.4;186;"User_186";"Chennai";"Regular";163;"Restaurant_163";"Italian"
290;"15-08-2023";258.46;1213;"User_1213";"Pune";"Regular";163;"Restaurant_163";"Italian"
291;"10-01-2023";534.05;936;"User_936";"Pune";"Gold";147;"Restaurant_147";"Italian"
292;"08-08-2023";248.1;2160;"User_2160";"Chennai";"Regular";200;"Restaurant_200";"Chinese"
293;"02-10-2023";1190.26;1646;"User_1646";"Bangalore";"Gold";119;"Restaurant_119";"Chinese"
294;"23-07-2023";549.97;537;"User_537";"Bangalore";"Regular";483;"Restaurant_483";"Chinese"
295;"09-03-2023";391.4;595;"User_595";"Chennai";"Regular";206;"Restaurant_206";"Mexican"
296;"15-01-2023";1035.36;2928;"User_2928";"Pune";"Gold";147;"Restaurant_147";"Italian"
297;"11-11-2023";300.6;2594;"User_2594";"Pune";"Regular";301;"Restaurant_301";"Italian"
298;"31-05-2023";824.92;1305;"User_1305";"Chennai";"Regular";85;"Restaurant_85";"Mexican"
299;"06-03-2023";504.65;1628;"User_1628";"Hyderabad";"Gold";197;"Restaurant_197";"Mexican"
300;"25-02-2023";1307.89;2694;"User_2694";"Bangalore";"Regular";204;"Restaurant_204";"Mexican"
301;"01-05-2023";1020.89;1164;"User_1164";"Bangalore";"Regular";202;"Restaurant_202";"Indian"
302;"21-02-2023";690.95;2118;"User_2118";"Chennai";"Regular";234;"Restaurant_234";"Chinese"
303;"16-03-2023";121.39;1395;"User_1395";"Hyderabad";"Gold";111;"Restaurant_111";"Mexican"
304;"05-02-2023";993.25;2401;"User_2401";"Bangalore";"Gold";432;"Restaurant_432";"Mexican"
305;"12-09-2023";1462.67;1262;"User_1262";"Pune";"Gold";329;"Restaurant_329";"Chinese"
306;"28-08-2023";772.47;2233;"User_2233";"Hyderabad";"Regular";18;"Restaurant_18";"Italian"
307;"18-10-2023";345.66;1150;"User_1150";"Bangalore";"Gold";497;"Restaurant_497";"Mexican"
308;"22-05-2023";1204.97;757;"User_757";"Pune";"Gold";438;"Restaurant_438";"Italian"
309;"30-10-2023";1494.0;1344;"User_1344";"Hyderabad";"Gold";76;"Restaurant_76";"Italian"
310;"22-11-2023";365.5;1402;"User_1402";"Pune";"Regular";113;"Restaurant_113";"Chinese"
311;"13-01-2023";919.29;832;"User_832";"Chennai";"Regular";103;"Restaurant_103";"Mexican"
312;"08-11-2023";1026.01;1921;"User_1921";"Pune";"Gold";242;"Restaurant_242";"Mexican"
313;"04-02-2023";348.63;2183;"User_2183";"Hyderabad";"Gold";333;"Restaurant_333";"Chinese"
314;"25-07-2023";865.98;2177;"User_2177";"Hyderabad";"Regular";410;"Restaurant_410";"Italian"
315;"28-02-2023";245.73;2474;"User_2474";"Chennai";"Gold";32;"Restaurant_32";"Italian"
316;"25-07-2023";319.08;2280;"User_2280";"Bangalore";"Regular";251;"Restaurant_251";"Chinese"
317;"31-10-2023";262.36;322;"User_322";"Pune";"Regular";143;"Restaurant_143";"Chinese"
318;"04-10-2023";1443.73;1739;"User_1739";"Pune";"Regular";303;"Restaurant_303";"Mexican"
319;"12-12-2023";420.56;694;"User_694";"Bangalore";"Gold";83;"Restaurant_83";"Chinese"
320;"02-05-2023";1431.39;2555;"User_2555";"Bangalore";"Regular";262;"Restaurant_262";"Chinese"
321;"11-12-2023";1239.1;2023;"User_2023";"Bangalore";"Regular";134;"Restaurant_134";"Mexican"
322;"04-04-2023";765.9;1690;"User_1690";"Hyderabad";"Gold";208;"Restaurant_208";"Mexican"
323;"04-10-2023";548.43;2084;"User_2084";"Chennai";"Gold";168;"Restaurant_168";"Indian"
324;"07-03-2023";968.8;2742;"User_2742";"Hyderabad";"Gold";163;"Restaurant_163";"Italian"
325;"28-03-2023";817.89;223;"User_223";"Chennai";"Gold";39;"Restaurant_39";"Indian"
326;"09-10-2023";1039.9;48;"User_48";"Chennai";"Gold";279;"Restaurant_279";"Italian"
327;"20-09-2023";396.63;413;"User_413";"Pune";"Gold";171;"Restaurant_171";"Mexican"
328;"30-12-2023";1425.43;1019;"User_1019";"Hyderabad";"Gold";254;"Restaurant_254";"Indian"
329;"15-03-2023";654.51;1573;"User_1573";"Chennai";"Gold";17;"Restaurant_17";"Indian"
330;"30-07-2023";1415.25;1588;"User_1588";"Hyderabad";"Gold";194;"Restaurant_194";"Chinese"
331;"08-11-2023";1058.26;1679;"User_1679";"Pune";"Gold";6;"Restaurant_6";"Chinese"
332;"16-12-2023";816.47;870;"User_870";"Bangalore";"Gold";320;"Restaurant_320";"Italian"
333;"29-05-2023";1063.14;2271;"User_2271";"Pune";"Gold";208;"Restaurant_208";"Mexican"
334;"01-01-2024";419.28;1496;"User_1496";"Chennai";"Regular";33;"Restaurant_33";"Italian"
335;"10-08-2023";561.81;1134;"User_1134";"Bangalore";"Gold";46;"Restaurant_46";"Chinese"
336;"14-12-2023";1422.53;2122;"User_2122";"Pune";"Regular";356;"Restaurant_356";"Indian"
337;"10-12-2023";979.78;1155;"User_1155";"Hyderabad";"Gold";397;"Restaurant_397";"Indian"
338;"21-06-2023";837.74;2534;"User_2534";"Bangalore";"Regular";38;"Restaurant_38";"Italian"
339;"21-12-2023";1356.85;1739;"User_1739";"Pune";"Regular";436;"Restaurant_436";"Mexican"
340;"27-08-2023";793.05;1339;"User_1339";"Chennai";"Regular";396;"Restaurant_396";"Mexican"
341;"25-03-2023";1373.68;114;"User_114";"Bangalore";"Gold";91;"Restaurant_91";"Italian"
342;"13-07-2023";919.8;1526;"User_1526";"Pune";"Regular";464;"Restaurant_464";"Italian"
343;"31-07-2023";960.54;1080;"User_1080";"Chennai";"Regular";111;"Restaurant_111";"Mexican"
344;"10-12-2023";746.18;321;"User_321";"Chennai";"Regular";315;"Restaurant_315";"Mexican"
345;"22-09-2023";608.15;1474;"User_1474";"Bangalore";"Gold";277;"Restaurant_277";"Mexican"
346;"29-04-2023";938.52;2868;"User_2868";"Hyderabad";"Regular";383;"Restaurant_383";"Indian"
347;"28-08-2023";999.35;1485;"User_1485";"Pune";"Regular";430;"Restaurant_430";"Mexican"
348;"10-09-2023";549.31;308;"User_308";"Bangalore";"Regular";419;"Restaurant_419";"Chinese"
349;"16-02-2023";514.27;1883;"User_1883";"Chennai";"Gold";62;"Restaurant_62";"Indian"
350;"03-02-2023";840.19;1730;"User_1730";"Bangalore";"Regular";112;"Restaurant_112";"Chinese"
351;"09-07-2023";1387.05;2755;"User_2755";"Pune";"Regular";218;"Restaurant_218";"Indian"
352;"21-03-2023";1043.46;1897;"User_1897";"Chennai";"Gold";96;"Restaurant_96";"Mexican"
353;"31-10-2023";1123.59;1105;"User_1105";"Chennai";"Gold";188;"Restaurant_188";"Chinese"
354;"15-01-2023";642.58;372;"User_372";"Chennai";"Regular";391;"Restaurant_391";"Indian"
355;"12-05-2023";339.08;1226;"User_1226";"Hyderabad";"Gold";333;"Restaurant_333";"Chinese"
356;"06-11-2023";1234.61;2465;"User_2465";"Hyderabad";"Gold";67;"Restaurant_67";"Mexican"
357;"29-04-2023";1103.89;2184;"User_2184";"Hyderabad";"Regular";270;"Restaurant_270";"Mexican"
358;"02-03-2023";705.35;312;"User_312";"Hyderabad";"Gold";169;"Restaurant_169";"Italian"
359;"19-01-2023";260.34;2016;"User_2016";"Pune";"Regular";23;"Restaurant_23";"Chinese"
360;"27-01-2023";792.09;98;"User_98";"Pune";"Regular";242;"Restaurant_242";"Mexican"
361;"23-09-2023";1174.93;1424;"User_1424";"Pune";"Gold";403;"Restaurant_403";"Indian"
362;"09-12-2023";194.31;2004;"User_2004";"Hyderabad";"Regular";16;"Restaurant_16";"Indian"
363;"29-03-2023";1200.79;2586;"User_2586";"Hyderabad";"Regular";484;"Restaurant_484";"Mexican"
364;"28-03-2023";313.78;1746;"User_1746";"Hyderabad";"Gold";174;"Restaurant_174";"Mexican"
365;"15-05-2023";816.48;2567;"User_2567";"Bangalore";"Gold";119;"Restaurant_119";"Chinese"
366;"11-03-2023";1128.66;959;"User_959";"Chennai";"Gold";187;"Restaurant_187";"Chinese"
367;"22-10-2023";261.53;128;"User_128";"Hyderabad";"Regular";14;"Restaurant_14";"Indian"
368;"17-02-2023";1120.32;1804;"User_1804";"Hyderabad";"Regular";188;"Restaurant_188";"Chinese"
369;"07-12-2023";486.28;1665;"User_1665";"Bangalore";"Regular";283;"Restaurant_283";"Chinese"
370;"17-10-2023";557.92;1666;"User_1666";"Hyderabad";"Regular";430;"Restaurant_430";"Mexican"
371;"17-09-2023";1430.39;475;"User_475";"Bangalore";"Gold";153;"Restaurant_153";"Italian"
372;"28-08-2023";133.81;2101;"User_2101";"Pune";"Gold";281;"Restaurant_281";"Italian"
373;"29-08-2023";1489.28;1301;"User_1301";"Hyderabad";"Regular";177;"Restaurant_177";"Indian"
374;"07-06-2023";161.54;2642;"User_2642";"Pune";"Gold";401;"Restaurant_401";"Indian"
375;"20-02-2023";469.24;2873;"User_2873";"Pune";"Gold";153;"Restaurant_153";"Italian"
376;"30-01-2023";462.68;496;"User_496";"Chennai";"Regular";432;"Restaurant_432";"Mexican"
377;"02-11-2023";213.1;2089;"User_2089";"Hyderabad";"Gold";398;"Restaurant_398";"Indian"
378;"26-11-2023";838.49;2757;"User_2757";"Chennai";"Gold";272;"Restaurant_272";"Indian"
379;"19-06-2023";1211.23;1538;"User_1538";"Bangalore";"Regular";323;"Restaurant_323";"Mexican"
380;"04-11-2023";908.79;2143;"User_2143";"Hyderabad";"Regular";240;"Restaurant_240";"Indian"
381;"06-05-2023";1298.31;1431;"User_1431";"Bangalore";"Regular";217;"Restaurant_217";"Indian"
382;"25-03-2023";594.54;1535;"User_1535";"Chennai";"Regular";367;"Restaurant_367";"Indian"
383;"19-09-2023";1122.1;2449;"User_2449";"Pune";"Gold";347;"Restaurant_347";"Chinese"
384;"26-08-2023";992.15;223;"User_223";"Chennai";"Gold";104;"Restaurant_104";"Chinese"
385;"04-03-2023";1082.71;2;"User_2";"Pune";"Gold";121;"Restaurant_121";"Indian"
386;"16-04-2023";970.25;2292;"User_2292";"Hyderabad";"Gold";270;"Restaurant_270";"Mexican"
387;"30-01-2023";1071.08;20;"User_20";"Hyderabad";"Gold";417;"Restaurant_417";"Mexican"
388;"25-11-2023";1023.3;2829;"User_2829";"Bangalore";"Regular";131;"Restaurant_131";"Italian"
389;"18-03-2023";893.16;1893;"User_1893";"Hyderabad";"Regular";288;"Restaurant_288";"Mexican"
390;"13-02-2023";640.58;2022;"User_2022";"Bangalore";"Regular";327;"Restaurant_327";"Indian"
391;"12-10-2023";700.55;1078;"User_1078";"Hyderabad";"Gold";132;"Restaurant_132";"Indian"
392;"28-09-2023";168.72;2907;"User_2907";"Hyderabad";"Regular";488;"Restaurant_488";"Chinese"
393;"01-02-2023";107.8;188;"User_188";"Hyderabad";"Regular";452;"Restaurant_452";"Chinese"
394;"22-06-2023";1282.13;918;"User_918";"Bangalore";"Gold";344;"Restaurant_344";"Indian"
395;"01-06-2023";315.02;1797;"User_1797";"Bangalore";"Regular";45;"Restaurant_45";"Mexican"
396;"03-09-2023";372.82;315;"User_315";"Chennai";"Gold";438;"Restaurant_438";"Italian"
397;"17-05-2023";114.64;2316;"User_2316";"Hyderabad";"Regular";156;"Restaurant_156";"Italian"
398;"20-07-2023";904.25;96;"User_96";"Pune";"Regular";263;"Restaurant_263";"Indian"
399;"28-12-2023";583.52;834;"User_834";"Chennai";"Gold";45;"Restaurant_45";"Mexican"
400;"28-02-2023";101.01;2690;"User_2690";"Hyderabad";"Regular";27;"Restaurant_27";"Italian"
401;"04-04-2023";996.34;1832;"User_1832";"Chennai";"Gold";359;"Restaurant_359";"Mexican"
402;"09-12-2023";1341.11;197;"User_197";"Hyderabad";"Gold";59;"Restaurant_59";"Chinese"
403;"31-10-2023";1158.77;1042;"User_1042";"Pune";"Gold";338;"Restaurant_338";"Mexican"
404;"23-02-2023";669.78;1232;"User_1232";"Pune";"Gold";94;"Restaurant_94";"Chinese"
405;"17-04-2023";1302.45;95;"User_95";"Bangalore";"Gold";330;"Restaurant_330";"Italian"
406;"27-12-2023";869.66;1675;"User_1675";"Hyderabad";"Regular";478;"Restaurant_478";"Chinese"
407;"17-11-2023";482.4;1654;"User_1654";"Chennai";"Gold";428;"Restaurant_428";"Mexican"
408;"14-09-2023";787.55;2849;"User_2849";"Pune";"Regular";227;"Restaurant_227";"Italian"
409;"05-05-2023";1042.16;1759;"User_1759";"Chennai";"Regular";117;"Restaurant_117";"Indian"
410;"23-01-2023";286.19;19;"User_19";"Hyderabad";"Regular";164;"Restaurant_164";"Italian"
411;"18-08-2023";816.92;1350;"User_1350";"Bangalore";"Gold";101;"Restaurant_101";"Mexican"
412;"20-10-2023";464.14;653;"User_653";"Chennai";"Regular";126;"Restaurant_126";"Italian"
413;"15-01-2023";1311.66;137;"User_137";"Hyderabad";"Gold";259;"Restaurant_259";"Mexican"
414;"22-10-2023";1259.75;2338;"User_2338";"Pune";"Regular";429;"Restaurant_429";"Chinese"
415;"07-11-2023";255.1;2535;"User_2535";"Chennai";"Gold";448;"Restaurant_448";"Mexican"
416;"13-06-2023";1104.78;1283;"User_1283";"Hyderabad";"Regular";481;"Restaurant_481";"Indian"
417;"01-01-2023";505.51;1933;"User_1933";"Hyderabad";"Regular";251;"Restaurant_251";"Chinese"
418;"11-05-2023";738.19;1369;"User_1369";"Hyderabad";"Regular";72;"Restaurant_72";"Mexican"
419;"25-11-2023";391.1;1246;"User_1246";"Chennai";"Gold";341;"Restaurant_341";"Chinese"
420;"20-12-2023";243.27;1672;"User_1672";"Bangalore";"Gold";378;"Restaurant_378";"Italian"
421;"08-05-2023";530.89;1408;"User_1408";"Chennai";"Regular";403;"Restaurant_403";"Indian"
422;"01-08-2023";985.99;468;"User_468";"Bangalore";"Regular";389;"Restaurant_389";"Italian"
423;"03-06-2023";696.34;1530;"User_1530";"Bangalore";"Gold";319;"Restaurant_319";"Indian"
424;"04-08-2023";701.69;1257;"User_1257";"Bangalore";"Gold";197;"Restaurant_197";"Mexican"
425;"13-03-2023";1034.45;1453;"User_1453";"Pune";"Regular";244;"Restaurant_244";"Italian"
426;"24-11-2023";448.47;1607;"User_1607";"Bangalore";"Regular";12;"Restaurant_12";"Mexican"
427;"29-01-2023";473.73;153;"User_153";"Pune";"Gold";257;"Restaurant_257";"Italian"
428;"02-04-2023";122.37;635;"User_635";"Pune";"Regular";104;"Restaurant_104";"Chinese"
429;"10-06-2023";419.07;1033;"User_1033";"Bangalore";"Regular";65;"Restaurant_65";"Mexican"
430;"15-11-2023";416.19;1135;"User_1135";"Bangalore";"Regular";130;"Restaurant_130";"Indian"
431;"15-06-2023";1292.09;1024;"User_1024";"Chennai";"Gold";464;"Restaurant_464";"Italian"
432;"20-04-2023";1264.35;1089;"User_1089";"Hyderabad";"Regular";484;"Restaurant_484";"Mexican"
433;"27-02-2023";1000.18;2400;"User_2400";"Pune";"Regular";425;"Restaurant_425";"Chinese"
434;"30-09-2023";1346.12;2355;"User_2355";"Pune";"Regular";265;"Restaurant_265";"Chinese"
435;"09-08-2023";806.75;1311;"User_1311";"Bangalore";"Regular";417;"Restaurant_417";"Mexican"
436;"08-03-2023";1107.25;1771;"User_1771";"Hyderabad";"Regular";389;"Restaurant_389";"Italian"
437;"13-11-2023";1442.45;1847;"User_1847";"Bangalore";"Regular";363;"Restaurant_363";"Italian"
438;"02-03-2023";842.29;700;"User_700";"Pune";"Gold";8;"Restaurant_8";"Indian"
439;"19-10-2023";1479.4;2568;"User_2568";"Bangalore";"Gold";194;"Restaurant_194";"Chinese"
440;"05-07-2023";854.8;181;"User_181";"Hyderabad";"Regular";429;"Restaurant_429";"Chinese"
441;"05-02-2023";502.41;98;"User_98";"Pune";"Regular";317;"Restaurant_317";"Mexican"
442;"01-04-2023";1355.34;1289;"User_1289";"Chennai";"Gold";436;"Restaurant_436";"Mexican"
443;"05-04-2023";447.05;1025;"User_1025";"Pune";"Gold";131;"Restaurant_131";"Italian"
444;"24-01-2023";1434.15;9;"User_9";"Bangalore";"Gold";350;"Restaurant_350";"Mexican"
445;"22-11-2023";363.78;148;"User_148";"Pune";"Regular";437;"Restaurant_437";"Indian"
446;"12-12-2023";583.75;657;"User_657";"Bangalore";"Regular";188;"Restaurant_188";"Chinese"
447;"31-08-2023";1332.7;45;"User_45";"Hyderabad";"Gold";476;"Restaurant_476";"Mexican"
448;"30-12-2023";647.16;129;"User_129";"Pune";"Gold";494;"Restaurant_494";"Mexican"
449;"18-07-2023";787.53;1205;"User_1205";"Chennai";"Gold";408;"Restaurant_408";"Mexican"
450;"13-08-2023";460.23;643;"User_643";"Pune";"Gold";269;"Restaurant_269";"Indian"
451;"10-06-2023";1053.86;2216;"User_2216";"Bangalore";"Regular";237;"Restaurant_237";"Italian"
452;"22-10-2023";459.03;1731;"User_1731";"Hyderabad";"Regular";157;"Restaurant_157";"Italian"
453;"30-04-2023";295.85;586;"User_586";"Bangalore";"Gold";403;"Restaurant_403";"Indian"
454;"03-01-2023";1195.5;2567;"User_2567";"Bangalore";"Gold";428;"Restaurant_428";"Mexican"
455;"16-06-2023";662.45;1784;"User_1784";"Pune";"Regular";133;"Restaurant_133";"Italian"
456;"22-12-2023";260.9;1821;"User_1821";"Hyderabad";"Regular";143;"Restaurant_143";"Chinese"
457;"28-02-2023";1310.54;2225;"User_2225";"Bangalore";"Regular";320;"Restaurant_320";"Italian"
458;"17-03-2023";1362.56;2691;"User_2691";"Hyderabad";"Gold";142;"Restaurant_142";"Indian"
459;"17-09-2023";196.9;1823;"User_1823";"Hyderabad";"Regular";358;"Restaurant_358";"Indian"
460;"09-09-2023";952.12;1932;"User_1932";"Bangalore";"Regular";84;"Restaurant_84";"Chinese"
461;"03-08-2023";247.36;2390;"User_2390";"Hyderabad";"Gold";121;"Restaurant_121";"Indian"
462;"05-08-2023";833.46;2930;"User_2930";"Bangalore";"Regular";55;"Restaurant_55";"Indian"
463;"08-01-2023";682.45;1289;"User_1289";"Chennai";"Gold";499;"Restaurant_499";"Mexican"
464;"08-06-2023";598.83;2674;"User_2674";"Hyderabad";"Gold";57;"Restaurant_57";"Mexican"
465;"31-12-2023";1161.9;2116;"User_2116";"Chennai";"Gold";289;"Restaurant_289";"Italian"
466;"19-06-2023";1141.11;1199;"User_1199";"Pune";"Gold";316;"Restaurant_316";"Chinese"
467;"03-08-2023";654.85;937;"User_937";"Chennai";"Gold";438;"Restaurant_438";"Italian"
468;"15-08-2023";447.31;701;"User_701";"Hyderabad";"Regular";78;"Restaurant_78";"Indian"
469;"08-11-2023";955.06;1834;"User_1834";"Bangalore";"Gold";334;"Restaurant_334";"Indian"
470;"22-06-2023";487.14;1577;"User_1577";"Chennai";"Gold";357;"Restaurant_357";"Italian"
471;"14-03-2023";1185.7;2810;"User_2810";"Bangalore";"Regular";232;"Restaurant_232";"Mexican"
472;"31-05-2023";919.75;526;"User_526";"Hyderabad";"Regular";42;"Restaurant_42";"Chinese"
473;"17-04-2023";1491.83;168;"User_168";"Hyderabad";"Gold";391;"Restaurant_391";"Indian"
474;"24-06-2023";1161.94;2718;"User_2718";"Hyderabad";"Regular";343;"Restaurant_343";"Mexican"
475;"24-07-2023";354.71;1571;"User_1571";"Pune";"Gold";196;"Restaurant_196";"Italian"
476;"11-03-2023";833.02;2117;"User_2117";"Bangalore";"Gold";250;"Restaurant_250";"Mexican"
477;"07-12-2023";442.46;1733;"User_1733";"Pune";"Regular";35;"Restaurant_35";"Chinese"
478;"17-11-2023";170.89;2216;"User_2216";"Bangalore";"Regular";131;"Restaurant_131";"Italian"
479;"27-11-2023";925.22;1290;"User_1290";"Hyderabad";"Gold";287;"Restaurant_287";"Chinese"
480;"08-08-2023";532.08;1262;"User_1262";"Pune";"Gold";214;"Restaurant_214";"Chinese"
481;"15-08-2023";887.3;2981;"User_2981";"Chennai";"Gold";391;"Restaurant_391";"Indian"
482;"09-12-2023";555.21;763;"User_763";"Pune";"Gold";283;"Restaurant_283";"Chinese"
483;"08-03-2023";1069.6;2101;"User_2101";"Pune";"Gold";35;"Restaurant_35";"Chinese"
484;"13-04-2023";509.03;719;"User_719";"Chennai";"Gold";139;"Restaurant_139";"Mexican"
485;"22-03-2023";678.26;1019;"User_1019";"Hyderabad";"Gold";353;"Restaurant_353";"Indian"
486;"27-10-2023";838.93;1133;"User_1133";"Chennai";"Gold";382;"Restaurant_382";"Mexican"
487;"02-11-2023";535.12;230;"User_230";"Pune";"Gold";268;"Restaurant_268";"Indian"
488;"30-05-2023";1201.51;1301;"User_1301";"Hyderabad";"Regular";159;"Restaurant_159";"Mexican"
489;"21-03-2023";386.71;1684;"User_1684";"Hyderabad";"Regular";410;"Restaurant_410";"Italian"
490;"24-06-2023";125.35;362;"User_362";"Chennai";"Gold";62;"Restaurant_62";"Indian"
491;"28-08-2023";1224.42;2489;"User_2489";"Hyderabad";"Regular";428;"Restaurant_428";"Mexican"
492;"18-10-2023";1478.62;650;"User_650";"Chennai";"Gold";114;"Restaurant_114";"Indian"
493;"17-12-2023";698.79;2057;"User_2057";"Chennai";"Gold";399;"Restaurant_399";"Chinese"
494;"11-04-2023";911.14;361;"User_361";"Pune";"Gold";66;"Restaurant_66";"Italian"
495;"29-08-2023";1291.76;2865;"User_2865";"Hyderabad";"Regular";23;"Restaurant_23";"Chinese"
496;"08-11-2023";1374.88;987;"User_987";"Bangalore";"Regular";432;"Restaurant_432";"Mexican"
497;"15-12-2023";872.66;1570;"User_1570";"Bangalore";"Regular";381;"Restaurant_381";"Italian"
498;"02-12-2023";989.29;2119;"User_2119";"Bangalore";"Regular";12;"Restaurant_12";"Mexican"
